,start_timestamp,frame,actual_timestamp,area,probability
90378,1573669860,190,1573669872,41720,0.705619215965271
90421,1573507046,864,1573507103,132042,0.9950869679450989
90428,1574014679,606,1574014719,68226,0.7396896481513977
90435,1574015150,274,1574015168,173886,0.8154135346412659
90440,1574015150,586,1574015189,172329,0.997630774974823
90448,1574014323,1158,1574014400,285327,0.8417613506317139
90550,1573317513,56,1573317516,169442,0.8702714443206787
90554,1574004227,512,1574004261,102214,0.9273278713226318
90567,1573504963,656,1573505006,120516,0.9478721022605896
90571,1573505251,580,1573505289,290764,0.9983476996421814
90581,1573505251,946,1573505314,204058,0.9970415234565735
90637,1573314068,290,1573314087,180600,0.9877915978431702
90653,1573657333,44,1573657335,317331,0.9959838390350342
90669,1573657333,300,1573657353,274905,0.9995181560516357
90676,1573657333,618,1573657374,114224,0.9330075979232788
90679,1573657333,772,1573657384,122915,0.8595655560493469
90695,1573657333,1012,1573657400,137759,0.9956005811691284
90705,1573657333,1308,1573657420,183057,0.9779409766197205
90721,1573313303,100,1573313309,196308,0.9490899443626404
90729,1574456949,370,1574456973,187920,0.8751446604728699
90735,1574456949,598,1574456988,208962,0.9423516392707825
90745,1574456949,1402,1574457042,198648,0.9952796101570129
90758,1573312493,318,1573312514,155170,0.9762120842933655
90767,1573312493,1090,1573312565,87538,0.7722968459129333
90771,1573311708,62,1573311712,283648,0.8683209419250488
90778,1574454128,238,1574454143,124525,0.9528757333755493
90791,1574105515,126,1574105523,144432,0.9783845543861389
90796,1573307751,512,1573307785,290820,0.9995157122612
90802,1573307751,700,1573307797,208449,0.9992608428001404
90813,1573307751,1000,1573307817,111192,0.8741764426231384
90817,1573928405,366,1573928429,144050,0.9882011413574219
90828,1573928405,536,1573928440,299404,0.7001097202301025
90830,1573928405,540,1573928441,114696,0.7202795147895813
90846,1573928405,1096,1573928478,184096,0.9546725153923035
90859,1573929359,78,1573929364,309465,0.887177050113678
90903,1573929359,1006,1573929426,115254,0.9143646359443665
90922,1573929359,1542,1573929461,79804,0.9954519271850586
90940,1573938566,68,1573938570,345383,0.955851137638092
90960,1573306603,80,1573306608,176410,0.7453192472457886
90964,1573306603,322,1573306624,207345,0.9837485551834106
90969,1573306603,606,1573306643,98571,0.9879176020622253
90981,1574017104,142,1574017113,228165,0.9994068145751953
90999,1573503132,16,1573503133,299943,0.9978131055831909
91010,1573503132,178,1573503143,282568,0.998980700969696
91030,1573503132,852,1573503188,98000,0.9043530821800232
91043,1573491781,134,1573491789,265990,0.999059796333313
91049,1573491781,338,1573491803,137472,0.9893648624420166
91062,1573490809,852,1573490865,107124,0.7731652855873108
91073,1573927415,74,1573927419,305280,0.8423087000846863
91094,1573995387,86,1573995392,32996,0.78420490026474
91100,1573919655,42,1573919657,195361,0.9475987553596497
91105,1573919655,136,1573919664,98587,0.8990629315376282
91115,1573922415,478,1573922446,161365,0.7170178294181824
91118,1573922415,836,1573922470,157904,0.9822670817375183
91142,1573910731,48,1573910734,107415,0.9565545320510864
91149,1573910731,592,1573910770,163503,0.9052892923355103
91158,1573910731,912,1573910791,87648,0.8206557631492615
91162,1573915011,74,1573915015,353508,0.9903793931007385
91185,1573910027,492,1573910059,209496,0.947357177734375
91190,1573910415,64,1573910419,373583,0.9025534987449646
91195,1573484675,80,1573484680,126048,0.7809401154518127
91202,1573485279,210,1573485293,168916,0.953597366809845
91209,1573485279,532,1573485314,118769,0.9903592467308044
91222,1573907126,64,1573907130,205335,0.9534274339675903
91226,1573909835,34,1573909837,140010,0.82049161195755
91237,1573482281,376,1573482306,104550,0.8424788117408752
91245,1573477447,236,1573477462,292120,0.9982826709747314
91253,1573477447,570,1573477485,231602,0.992551863193512
91264,1573477447,688,1573477492,302552,0.9488856196403503
91268,1573477447,958,1573477510,130103,0.7974762916564941
91277,1573479741,652,1573479784,331582,0.9977865219116211
91287,1573479741,1080,1573479813,346821,0.9992470145225525
91295,1573479741,1096,1573479814,355680,0.9950832724571228
91307,1573479741,1246,1573479824,155520,0.9677260518074036
91315,1573479741,1826,1573479862,103008,0.9206603169441223
91317,1573479741,1830,1573479863,93798,0.9052219390869141
91319,1573479741,1914,1573479868,121277,0.797762930393219
91324,1573479741,2018,1573479875,119536,0.9263559579849243
91343,1573480326,840,1573480382,211071,0.8976311087608337
91350,1573480436,84,1573480441,85446,0.9856417179107666
91365,1573065445,168,1573065456,115962,0.9212886095046997
91384,1573918481,528,1573918516,93425,0.703590452671051
91389,1573918481,996,1573918547,322998,0.7078387141227722
91396,1573919146,508,1573919179,108851,0.8823046684265137
91405,1573068886,724,1573068934,200838,0.9972166419029236
91415,1573068886,960,1573068950,98270,0.8666856288909912
91422,1573068886,1314,1573068973,175750,0.9412721991539001
91427,1573068886,1596,1573068992,154440,0.9678698182106018
91438,1573068886,2038,1573069021,128205,0.9624707102775574
91443,1573068886,2348,1573069042,319924,0.9990454316139221
91463,1573068886,2622,1573069060,309190,0.997161328792572
91477,1573068886,3336,1573069108,159744,0.957752525806427
91486,1573068886,3650,1573069129,161880,0.9572420716285706
91493,1573068886,3744,1573069135,299040,0.9989261627197266
91517,1573068886,4198,1573069165,207792,0.9976801872253418
91536,1573070138,134,1573070146,293858,0.9888232350349426
91543,1573070138,1228,1573070219,142618,0.9917800426483154
91559,1573070138,1952,1573070268,228738,0.9967221021652222
91574,1573070138,2486,1573070303,128712,0.9278823733329773
91582,1573070138,2744,1573070320,134568,0.9852737784385681
91602,1573911482,56,1573911485,213368,0.9933873414993286
91612,1573911482,188,1573911494,113565,0.8753924369812012
91619,1573911482,346,1573911505,87330,0.9598608016967773
91625,1573911482,504,1573911515,176490,0.9925999641418457
91635,1573911071,110,1573911078,125989,0.9177649021148682
91650,1573846850,906,1573846910,282063,0.9729477167129517
91665,1573074661,72,1573074665,158382,0.9457416534423828
91671,1573074661,680,1573074706,283140,0.884462296962738
91679,1573845791,52,1573845794,175428,0.9969624280929565
91684,1573845791,62,1573845795,301596,0.9967711567878723
91693,1573845791,80,1573845796,121545,0.996533989906311
91726,1573275760,622,1573275801,27122,0.7422486543655396
91733,1573840591,842,1573840647,104733,0.99454265832901
91741,1573909772,98,1573909778,134625,0.9735036492347717
91745,1573909772,340,1573909794,324870,0.9989098906517029
91753,1573910181,46,1573910184,130652,0.9678650498390198
91759,1573838097,232,1573838112,98192,0.9677578210830688
91767,1573838097,580,1573838135,256847,0.9957804083824158
91779,1573838097,1210,1573838177,199962,0.9987813830375671
91791,1573838097,1458,1573838194,130002,0.9687645435333252
91806,1573838217,342,1573838239,102240,0.9931102395057678
91811,1573838217,692,1573838263,155490,0.9097754955291748
91818,1573838217,1248,1573838300,199680,0.9916183948516846
91827,1573839967,256,1573839984,186560,0.9984583854675293
91839,1573839967,634,1573840009,288585,0.9959152936935425
91853,1573839967,952,1573840030,109185,0.9224357604980469
91859,1573839967,1456,1573840064,187920,0.9925051331520081
91866,1573832830,46,1573832833,160056,0.992693305015564
91876,1573832830,302,1573832850,165212,0.9628005027770996
91882,1573832830,756,1573832880,184926,0.9805477261543274
91889,1573832830,1702,1573832943,269304,0.9870541095733643
91902,1573906807,88,1573906812,100800,0.8362224102020264
91909,1573906807,202,1573906820,117849,0.7855269312858582
91923,1573832197,38,1573832199,197472,0.9905785918235779
91958,1573827368,496,1573827401,57409,0.9524329900741577
91977,1573827368,1006,1573827435,49686,0.9847109913825989
92008,1573827368,1254,1573827451,93060,0.9871016144752502
92033,1573827488,506,1573827521,50103,0.9569740295410156
92061,1573827488,1152,1573827564,48440,0.9788687229156494
92063,1573827488,1574,1573827592,55440,0.9859024882316589
92087,1573824617,80,1573824622,58344,0.9183036088943481
92093,1573824617,336,1573824639,64158,0.9523385167121887
92097,1573824617,742,1573824666,175522,0.9398317933082581
92106,1574457126,70,1574457130,340887,0.7591462135314941
92127,1574450015,1376,1574450106,132086,0.9883138537406921
92131,1574453532,40,1574453534,127413,0.958828330039978
92139,1573823960,76,1573823965,162134,0.9969161748886108
92144,1573823960,954,1573824023,153456,0.826775312423706
92148,1573823960,1072,1573824031,205500,0.995670735836029
92171,1574449267,180,1574449279,288184,0.9940587282180786
92202,1574449574,62,1574449578,96096,0.8832730054855347
92230,1573827679,114,1573827686,52038,0.9474264979362488
92242,1573827679,368,1573827703,48870,0.9261502027511597
92256,1573827679,704,1573827725,53360,0.9586455225944519
92267,1573827679,782,1573827731,48752,0.9347414374351501
92311,1573827679,1672,1573827790,53326,0.9336154460906982
92347,1574444136,44,1574444138,177408,0.9926222562789917
92356,1574444136,1128,1574444211,145728,0.9830377101898193
92370,1574447799,410,1574447826,64386,0.9097239375114441
92382,1574447799,892,1574447858,111800,0.8924537301063538
92388,1574447799,1352,1574447889,138444,0.7733034491539001
92411,1574438270,390,1574438296,170280,0.9820544123649597
92422,1574438270,484,1574438302,118195,0.9794061183929443
92450,1573908284,66,1573908288,271614,0.97505122423172
92472,1574429766,64,1574429770,177834,0.9977278709411621
92481,1574429766,564,1574429803,158544,0.9921911358833313
92498,1574429766,834,1574429821,109515,0.9693400263786316
92501,1574429766,1232,1574429848,142175,0.8602888584136963
92505,1574430705,1006,1574430772,93993,0.7709954977035522
92510,1574430810,56,1574430813,155561,0.9831833839416504
92517,1573413020,96,1573413026,157675,0.9866100549697876
92529,1573413020,820,1573413074,43584,0.8288410305976868
92536,1573413020,1544,1573413122,195139,0.746280312538147
92542,1574426793,62,1574426797,204053,0.9631385803222656
92550,1574428675,52,1574428678,193798,0.9974114894866943
92558,1574428675,376,1574428700,114931,0.9210118055343628
92564,1574428675,662,1574428719,247096,0.9960740804672241
92621,1574422999,106,1574423006,318068,0.9455717206001282
92663,1573407192,892,1573407251,276584,0.9973861575126648
92671,1573405697,386,1573405722,217413,0.9918647408485413
92701,1573401369,1772,1573401487,97512,0.7852015495300293
92716,1573400360,66,1573400364,131810,0.9677035212516785
92756,1573399232,822,1573399286,122148,0.9939892888069153
92759,1573399232,828,1573399287,71004,0.9648667573928833
92764,1573399232,1406,1573399325,80631,0.8686537742614746
92768,1573397710,732,1573397758,187495,0.7891643047332764
92799,1574425833,50,1574425836,164610,0.9721188545227051
92806,1574425833,212,1574425847,148176,0.8882602453231812
92817,1574425833,498,1574425866,132010,0.9922202229499817
92827,1573390834,66,1573390838,188600,0.9989074468612671
92840,1574355373,184,1574355385,280364,0.9981563091278076
92847,1574355373,760,1574355423,181500,0.9013656973838806
92854,1574355373,1516,1574355474,115140,0.8509637713432312
92871,1574350900,64,1574350904,141591,0.9716658592224121
92877,1574351860,72,1574351864,156100,0.932870090007782
92887,1574357364,82,1574357369,194312,0.993064820766449
92895,1574357364,1178,1574357442,180224,0.9600727558135986
92900,1574342226,72,1574342230,145722,0.9808810949325562
92904,1574343768,268,1574343785,201096,0.9169599413871765
92907,1574344078,52,1574344081,119368,0.7847580909729004
92928,1574344078,520,1574344112,145563,0.8248698115348816
92943,1574348824,64,1574348828,143632,0.8643486499786377
92978,1573248938,896,1573248997,214830,0.9724041819572449
93083,1573247766,1060,1573247836,175084,0.9866754412651062
93092,1573247766,1110,1573247840,137664,0.9478985667228699
93106,1573247766,1300,1573247852,208116,0.9818331599235535
93125,1573680241,174,1573680252,207645,0.8084575533866882
93138,1573672610,294,1573672629,160317,0.9693049192428589
93164,1574279706,266,1574279723,166320,0.9500893354415894
93184,1574279706,638,1574279748,101568,0.9911661744117737
93223,1573239541,1122,1573239615,93772,0.9373640418052673
93253,1573671912,116,1573671919,263886,0.9998499155044556
93296,1573670403,90,1573670409,66410,0.899269163608551
93301,1573670403,286,1573670422,66816,0.7853081226348877
93329,1573670403,1100,1573670476,110523,0.9842746257781982
93344,1573670403,1156,1573670480,113004,0.9905205368995667
93373,1574271446,542,1574271482,317016,0.9993433952331543
93410,1574271446,858,1574271503,101480,0.8341518640518188
93431,1574271446,1206,1574271526,120712,0.992011547088623
93453,1574274101,878,1574274159,220680,0.9957403540611267
93463,1573128382,180,1573128394,293624,0.9998433589935303
93486,1573128382,698,1573128428,82236,0.9386220574378967
93491,1573128382,1198,1573128461,187440,0.999334454536438
93506,1574266567,334,1574266589,109739,0.9881002306938171
93542,1574269912,420,1574269940,110619,0.8407957553863525
93560,1574269912,594,1574269951,305158,0.9987457394599915
93581,1574269912,818,1574269966,112046,0.9008218050003052
93619,1574269912,1398,1574270005,78960,0.8332003355026245
93626,1574269912,1550,1574270015,113549,0.963809072971344
93660,1574270123,2,1574270123,78916,0.7823074460029602
93676,1573128746,56,1573128749,189057,0.9901694059371948
93690,1573128746,650,1573128789,181925,0.8095400333404541
93699,1573128746,782,1573128798,180576,0.9962078928947449
93726,1573128746,1126,1573128821,86768,0.7861156463623047
93735,1573128869,70,1573128873,302096,0.999636173248291
93759,1573128869,478,1573128900,138523,0.8812882900238037
93761,1573128869,568,1573128906,179413,0.9118857979774475
93765,1573669091,196,1573669104,103005,0.7676550149917603
93774,1573235449,114,1573235456,99856,0.914557695388794
93780,1573235449,232,1573235464,82680,0.9644663333892822
93785,1573235449,566,1573235486,112290,0.8790889382362366
93791,1573235449,682,1573235494,313369,0.9973440170288086
93795,1573235449,690,1573235495,343125,0.9728096127510071
93823,1573665674,592,1573665713,270048,0.9846037030220032
93835,1573665674,918,1573665735,51800,0.9706470966339111
93840,1573665674,1014,1573665741,176993,0.9723604917526245
93844,1573665674,1476,1573665772,141750,0.8775136470794678
93856,1573665674,1744,1573665790,57792,0.9124764204025269
93859,1573666410,4,1573666410,169517,0.9202362895011902
93873,1573131443,298,1573131462,177936,0.9962787628173828
93882,1573131443,520,1573131477,108228,0.9186842441558838
93887,1573131443,890,1573131502,130492,0.9983094930648804
93907,1573131443,1426,1573131538,348678,0.9980001449584961
93929,1573664470,76,1573664475,109692,0.946755588054657
93941,1573664470,316,1573664491,268736,0.9936230778694153
93960,1573664932,182,1573664944,232934,0.9877874255180359
93968,1573664932,352,1573664955,68808,0.825226902961731
93983,1574263448,50,1574263451,256872,0.9909680485725403
94001,1574264258,92,1574264264,252439,0.9984690546989441
94015,1574264258,120,1574264266,192585,0.9981987476348877
94041,1574264258,216,1574264272,54201,0.877782940864563
94060,1574275296,152,1574275306,210112,0.9858851432800293
94075,1574275296,242,1574275312,48384,0.777893602848053
94089,1574275296,654,1574275339,139128,0.9122627377510071
94096,1574275296,698,1574275342,153360,0.9786659479141235
